interval,consumer_id,prosumer_id,p2p_trade_volume_kwh,market_price_zar_per_kwh
54,C6,P2,0.007158202537540476,0.5
54,C6,P3,0.005725414628232472,0.5
54,C6,P4,0.006642733270747506,0.5
54,C6,P5,0.006126171725429239,0.5
54,C6,P6,0.007041567182447581,0.5
54,C6,P7,0.006632039115251384,0.5
54,C6,P8,0.006740307537503734,0.5
54,C6,P9,0.007194049981235766,0.5
54,C6,P10,0.0063912555818856865,0.5
54,C6,P11,0.007153363019784199,0.5
54,C6,P12,0.006721273512547334,0.5
54,C6,P13,0.006064543066203968,0.5
54,C6,P14,0.007379708003488464,0.5
54,C7,P0,0.005549004507670817,0.5
54,C7,P1,0.0053075706892788885,0.5
54,C7,P2,0.005899098132911772,0.5
54,C7,P3,0.004718332928751801,0.5
54,C7,P4,0.005474298223526054,0.5
54,C7,P5,0.005048598163833691,0.5
54,C7,P6,0.005802978555147434,0.5
54,C7,P7,0.005465485134990295,0.5
54,C7,P8,0.005554709496024034,0.5
54,C7,P9,0.0059286401285543276,0.5
54,C7,P10,0.0052670546372970105,0.5
54,C7,P11,0.0058951098704938636,0.5
54,C7,P12,0.005539023493777907,0.5
54,C7,P13,0.004997809784116431,0.5
54,C7,P14,0.006081641512168053,0.5
54,C8,P0,0.008977626894006746,0.5
54,C8,P1,0.008587015796444686,0.5
54,C8,P2,0.00954403658804082,0.5
54,C8,P3,0.0076336994387881775,0.5
54,C8,P4,0.008856761044148056,0.5
54,C8,P5,0.008168029164512475,0.5
54,C8,P6,0.009388526585267384,0.5
54,C8,P7,0.008842502518938982,0.5
54,C8,P8,0.008986856884142642,0.5
54,C8,P9,0.009591832010483999,0.5
54,C8,P10,0.008521465660846732,0.5
54,C8,P11,0.00953758405553812,0.5
54,C8,P12,0.008961478804988154,0.5
54,C8,P13,0.008085859628873716,0.5
54,C8,P14,0.00983936998498952,0.5
54,C9,P0,0.0017730746717567318,0.5
54,C9,P1,0.0016959292688823108,0.5
54,C9,P2,0.0018849401674145803,0.5
54,C9,P3,0.001507649993313336,0.5
54,C9,P4,0.001749203755801441,0.5
54,C9,P5,0.0016131797189561936,0.5
54,C9,P6,0.0018542270568812757,0.5
54,C9,P7,0.0017463877076181853,0.5
54,C9,P8,0.001774897587982115,0.5
54,C9,P9,0.001894379727997844,0.5
54,C9,P10,0.0016829831655822793,0.5
54,C9,P11,0.001883665797017559,0.5
54,C9,P12,0.0017698854361186084,0.5
54,C9,P13,0.0015969512964397314,0.5
54,C9,P14,0.0019432682948847906,0.5
54,C10,P0,0.006020282165291606,0.5
54,C10,P1,0.005758343342038914,0.5
54,C10,P2,0.0064001092865899984,0.5
54,C10,P3,0.005119061543670616,0.5
54,C10,P4,0.005939231066945913,0.5
54,C10,P5,0.00547737624711531,0.5
54,C10,P6,0.006295826260877897,0.5
54,C10,P7,0.005929669481681454,0.5
54,C10,P8,0.0060264716790302585,0.5
54,C10,P9,0.0064321602876746325,0.5
54,C10,P10,0.005714386256616233,0.5
54,C10,P11,0.006395782300538383,0.5
54,C10,P12,0.006009453462621074,0.5
54,C10,P13,0.005422274403857985,0.5
54,C10,P14,0.006598156098231523,0.5
54,C11,P0,0.009885561853977364,0.5
54,C11,P1,0.009455447057340235,0.5
54,C11,P2,0.010509254298670535,0.5
54,C11,P3,0.008405718890722717,0.5
54,C11,P4,0.009752472469787289,0.5
54,C11,P5,0.008994087021458083,0.5
54,C11,P6,0.010338017092059148,0.5
54,C11,P7,0.009736771936164656,0.5
54,C11,P8,0.009895725301342381,0.5
54,C11,P9,0.010561883418868706,0.5
54,C11,P10,0.009383267635357042,0.5
54,C11,P11,0.010502149201753129,0.5
54,C11,P12,0.009867780659158118,0.5
54,C11,P13,0.008903607428503312,0.5
54,C11,P14,0.01083445566842568,0.5
54,C12,P0,0.005353824113286233,0.5
54,C12,P1,0.005120882475397379,0.5
54,C12,P2,0.005691603563660039,0.5
54,C12,P3,0.004552370533046682,0.5
54,C12,P4,0.005281745544073441,0.5
54,C12,P5,0.004871019036020013,0.5
54,C12,P6,0.005598864890897704,0.5
54,C12,P7,0.0052732424466529855,0.5
54,C12,P8,0.005359328434677439,0.5
54,C12,P9,0.005720106450692671,0.5
54,C12,P10,0.005081791532909248,0.5
54,C12,P11,0.005687755584175863,0.5
54,C12,P12,0.005344194171054065,0.5
54,C12,P13,0.004822017084115106,0.5
54,C12,P14,0.005867726171639907,0.5
54,C13,P0,0.00383644283311729,0.5
54,C13,P1,0.0036695215338173105,0.5
54,C13,P2,0.004078488803276266,0.5
54,C13,P3,0.003262137293950275,0.5
54,C13,P4,0.0037847927780488896,0.5
54,C13,P5,0.0034904744114289477,0.5
54,C13,P6,0.004012034132942786,0.5
54,C13,P7,0.003778699629214013,0.5
54,C13,P8,0.00384038711927717,0.5
54,C13,P9,0.004098913399670482,0.5
54,C13,P10,0.0036415097495347045,0.5
54,C13,P11,0.004075731418460913,0.5
54,C13,P12,0.0038295422099219466,0.5
54,C13,P13,0.003455360596851474,0.5
54,C13,P14,0.004204694726899624,0.5
54,C14,P0,0.003978239345371577,0.5
54,C14,P1,0.003805148565880893,0.5
54,C14,P2,0.004229231434596236,0.5
54,C14,P3,0.0033827072361852645,0.5
54,C14,P4,0.003924680282927069,0.5
54,C14,P5,0.0036194837878703277,0.5
54,C14,P6,0.004160320572189476,0.5
54,C14,P7,0.0039183619287936865,0.5
54,C14,P8,0.003982329413977628,0.5
54,C14,P9,0.004250410932512221,0.5
54,C14,P10,0.003776101454477287,0.5
54,C14,P11,0.00422637213569881,0.5
54,C14,P12,0.003971083672291734,0.5
54,C14,P13,0.0035830721521977376,0.5
54,C14,P14,0.004360101981302504,0.5
55,C0,P0,0.002509793289559292,0.5
55,C0,P1,0.002426439935253945,0.5
55,C0,P2,0.002703385110087866,0.5
55,C0,P3,0.0020010376269722235,0.5
55,C0,P4,0.0024163903261208127,0.5
55,C0,P5,0.0020021994141308295,0.5
55,C0,P6,0.002792444509261993,0.5
55,C0,P7,0.002509690574340686,0.5
55,C0,P8,0.002571559601633295,0.5
55,C0,P9,0.002505010476132178,0.5
55,C0,P10,0.002413643408115139,0.5
55,C0,P11,0.0023611652298942665,0.5
55,C0,P12,0.0022845156354607387,0.5
55,C0,P13,0.0025106589303944974,0.5
55,C0,P14,0.002670904372310143,0.5
55,C1,P0,0.004614544953543164,0.5
55,C1,P1,0.004461290180701622,0.5
55,C1,P2,0.004970485883891348,0.5
55,C1,P3,0.0036791388843883982,0.5
55,C1,P4,0.004442812813141794,0.5
55,C1,P5,0.003681274964316629,0.5
55,C1,P6,0.005134231879521418,0.5
55,C1,P7,0.004614356099745665,0.5
55,C1,P8,0.004728109454996633,0.5
55,C1,P9,0.004605751198433673,0.5
55,C1,P10,0.004437762286999418,0.5
55,C1,P11,0.004341275092819858,0.5
55,C1,P12,0.0042003459570795695,0.5
55,C1,P13,0.004616136534237994,0.5
55,C1,P14,0.004910766294543865,0.5
55,C2,P0,0.008245307342346183,0.5
55,C2,P1,0.00797147043827838,0.5
55,C2,P2,0.00888130556015268,0.5
55,C2,P3,0.006573915990062367,0.5
55,C2,P4,0.007938454924085308,0.5
55,C2,P5,0.006577732755462508,0.5
55,C2,P6,0.009173888268445885,0.5
55,C2,P7,0.00824496989680847,0.5
55,C2,P8,0.008448225339048154,0.5
55,C2,P9,0.008229594587502305,0.5
55,C2,P10,0.007929430601924903,0.5
55,C2,P11,0.00775702648004063,0.5
55,C2,P12,0.007505213126965006,0.5
55,C2,P13,0.008248151191982743,0.5
55,C2,P14,0.008774598100698716,0.5
55,C3,P0,0.0070680422627802655,0.5
55,C3,P1,0.006833303795104251,0.5
55,C3,P2,0.007613232647548886,0.5
55,C3,P3,0.005635292187483985,0.5
55,C3,P4,0.006805002236416973,0.5
55,C3,P5,0.005638563995075288,0.5
55,C3,P6,0.007864040393301956,0.5
55,C3,P7,0.007067752997720406,0.5
55,C3,P8,0.007241987625520393,0.5
55,C3,P9,0.007054572975258276,0.5
55,C3,P10,0.006797266407081042,0.5
55,C3,P11,0.006649478147752334,0.5
55,C3,P12,0.006433618708198141,0.5
55,C3,P13,0.0070704800675321835,0.5
55,C3,P14,0.007521760880414017,0.5
55,C4,P0,0.008346580423305335,0.5
55,C4,P1,0.008069380114357178,0.5
55,C4,P2,0.008990390296436187,0.5
55,C4,P3,0.006654660187778447,0.5
55,C4,P4,0.008035959086736533,0.5
55,C4,P5,0.006658523832642909,0.5
55,C4,P6,0.00928656665516278,0.5
55,C4,P7,0.008346238833088977,0.5
55,C4,P8,0.008551990762603504,0.5
55,C4,P9,0.008330674676371856,0.5
55,C4,P10,0.00802682392323683,0.5
55,C4,P11,0.007852302245769929,0.5
55,C4,P12,0.007597395992328827,0.5
55,C4,P13,0.008349459202557313,0.5
55,C4,P14,0.008882372201401095,0.5
55,C5,P0,0.004763714681518383,0.5
55,C5,P1,0.00460550579662336,0.5
55,C5,P2,0.005131161754355117,0.5
55,C5,P3,0.0037980706863520726,0.5
55,C5,P4,0.004586431129888782,0.5
55,C5,P5,0.0038002758171759034,0.5
55,C5,P6,0.0053002010011878676,0.5
55,C5,P7,0.004763519722835161,0.5
55,C5,P8,0.00488095026776136,0.5
55,C5,P9,0.004754636659580685,0.5
55,C5,P10,0.004581217340495452,0.5
55,C5,P11,0.004481611102368166,0.5
55,C5,P12,0.0043361262929799225,0.5
55,C5,P13,0.004765357711632752,0.5
55,C5,P14,0.005069511670237848,0.5
55,C6,P0,0.009724834199636323,0.5
55,C6,P1,0.00940186036988902,0.5
55,C6,P2,0.010474955082052387,0.5
55,C6,P3,0.0077535306315826644,0.5
55,C6,P4,0.009362920596244146,0.5
55,C6,P5,0.007758032272231601,0.5
55,C6,P6,0.010820038437917002,0.5
55,C6,P7,0.00972443620332528,0.5
55,C6,P8,0.009964163528685628,0.5
55,C6,P9,0.009706301969201263,0.5
55,C6,P10,0.00935227696185549,0.5
55,C6,P11,0.009148936876271564,0.5
55,C6,P12,0.008851938473878706,0.5
55,C6,P13,0.009728188345825901,0.5
55,C6,P14,0.01034910017962507,0.5
55,C7,P0,0.0068587308977423695,0.5
55,C7,P1,0.0066309439206304254,0.5
55,C7,P2,0.007387776140843915,0.5
55,C7,P3,0.005468409951032036,0.5
55,C7,P4,0.0066034804777411705,0.5
55,C7,P5,0.005471584868071809,0.5
55,C7,P6,0.007631156524157163,0.5
55,C7,P7,0.006858450198910934,0.5
55,C7,P8,0.0070275250828347804,0.5
55,C7,P9,0.00684566048657857,0.5
55,C7,P10,0.0065959737354618535,0.5
55,C7,P11,0.006452562043384244,0.5
55,C7,P12,0.006243095015231909,0.5
55,C7,P13,0.0068610965099095015,0.5
55,C7,P14,0.007299013197415752,0.5
55,C8,P0,0.008919748712079295,0.5
55,C8,P1,0.00862351277193015,0.5
55,C8,P2,0.00960776967341195,0.5
55,C8,P3,0.0071116425684371225,0.5
55,C8,P4,0.008587796687862567,0.5
55,C8,P5,0.007115771533780521,0.5
55,C8,P6,0.009924284768255265,0.5
55,C8,P7,0.008919383664510363,0.5
55,C8,P8,0.009139264791297404,0.5
55,C8,P9,0.008902750701094052,0.5
55,C8,P10,0.008578034203260658,0.5
55,C8,P11,0.008391527942149375,0.5
55,C8,P12,0.008119117013299567,0.5
55,C8,P13,0.008922825180072522,0.5
55,C8,P14,0.009492333864349323,0.5
55,C9,P0,0.004433358212390659,0.5
55,C9,P1,0.004286120876400806,0.5
55,C9,P2,0.0047753233817782615,0.5
55,C9,P3,0.00353468018013459,0.5
55,C9,P4,0.004268369009198424,0.5
55,C9,P5,0.003536732388442773,0.5
55,C9,P6,0.004932640010347511,0.5
55,C9,P7,0.004433176773799744,0.5
55,C9,P8,0.004542463686543254,0.5
55,C9,P9,0.004424909737660236,0.5
55,C9,P10,0.004263516788280518,0.5
55,C9,P11,0.004170818093390129,0.5
55,C9,P12,0.004035422437352669,0.5
55,C9,P13,0.004434887300830612,0.5
55,C9,P14,0.0047179486385392835,0.5
55,C10,P0,0.008402411776539205,0.5
55,C10,P1,0.008123357238963213,0.5
55,C10,P2,0.009050528176968574,0.5
55,C10,P3,0.006699174068284267,0.5
55,C10,P4,0.008089712653777207,0.5
55,C10,P5,0.006703063557567672,0.5
55,C10,P6,0.009348685697568046,0.5
55,C10,P7,0.008402067901381823,0.5
55,C10,P8,0.008609196132096682,0.5
55,C10,P9,0.008386399634012507,0.5
55,C10,P10,0.008080516383990337,0.5
55,C10,P11,0.007904827308508026,0.5
55,C10,P12,0.007648215954252505,0.5
55,C10,P13,0.008405309812316988,0.5
55,C10,P14,0.008941787534960506,0.5
55,C11,P0,0.008197144532644685,0.5
55,C11,P1,0.007924907175343578,0.5
55,C11,P2,0.008829427732943297,0.5
55,C11,P3,0.006535516176486356,0.5
55,C11,P4,0.007892084512655157,0.5
55,C11,P5,0.006539310647248104,0.5
55,C11,P6,0.009120301395749611,0.5
55,C11,P7,0.008196809058206963,0.5
55,C11,P8,0.008398877236857925,0.5
55,C11,P9,0.008181523559755077,0.5
55,C11,P10,0.007883112903716084,0.5
55,C11,P11,0.007711715835489038,0.5
55,C11,P12,0.007461373384358112,0.5
55,C11,P13,0.008199971770676221,0.5
55,C11,P14,0.008723343577248676,0.5
55,C12,P0,0.0014483702248846541,0.5
55,C12,P1,0.0014002680496886543,0.5
55,C12,P2,0.0015600896361211212,0.5
55,C12,P3,0.0011547737137704006,0.5
55,C12,P4,0.0013944685463189112,0.5
55,C12,P5,0.0011554441665663254,0.5
55,C12,P6,0.0016114846982350107,0.5
55,C12,P7,0.0014483109492204429,0.5
55,C12,P8,0.0014840147887939905,0.5
55,C12,P9,0.0014456101232508552,0.5
55,C12,P10,0.0013928833343948184,0.5
55,C12,P11,0.001362598836022983,0.5
55,C12,P12,0.0013183653165579196,0.5
55,C12,P13,0.0014488697753521653,0.5
55,C12,P14,0.00154134540978374,0.5
55,C13,P0,0.0032992946974820772,0.5
55,C13,P1,0.0031897210202310447,0.5
55,C13,P2,0.0035537843678477114,0.5
55,C13,P3,0.0026305006311061014,0.5
55,C13,P4,0.0031765101226393423,0.5
55,C13,P5,0.002632027879675909,0.5
55,C13,P6,0.0036708590308004254,0.5
55,C13,P7,0.0032991596713117916,0.5
55,C13,P8,0.0033804907333295415,0.5
55,C13,P9,0.0032930073625669796,0.5
55,C13,P10,0.0031728991113069587,0.5
55,C13,P11,0.003103912961787033,0.5
55,C13,P12,0.0030031518347529034,0.5
55,C13,P13,0.0033004326414830423,0.5
55,C13,P14,0.003511086219611303,0.5
55,C14,P0,0.0057020883064096755,0.5
55,C14,P1,0.005512714867225765,0.5
55,C14,P2,0.006141916423189116,0.5
55,C14,P3,0.004546228289361488,0.5
55,C14,P4,0.005489882804138975,0.5
55,C14,P5,0.004548867794773819,0.5
55,C14,P6,0.006344253627898048,0.5
55,C14,P7,0.005701854944064919,0.5
55,C14,P8,0.005842417379434278,0.5
55,C14,P9,0.005691222063110701,0.5
55,C14,P10,0.005483641983787762,0.5
55,C14,P11,0.005364414951179246,0.5
55,C14,P12,0.005190272021588734,0.5
55,C14,P13,0.0057040549864962415,0.5
55,C14,P14,0.006068122284111458,0.5
56,C0,P0,0.007397953382920021,0.5
56,C0,P1,0.007485195052216601,0.5
56,C0,P2,0.007487452636630841,0.5
56,C0,P3,0.0052042480968356505,0.5
56,C0,P4,0.0075846614113969126,0.5
56,C0,P5,0.006470823394901512,0.5
56,C0,P6,0.00742578978182647,0.5
56,C0,P7,0.007448005773258734,0.5
56,C0,P8,0.007329236906988252,0.5
56,C0,P9,0.007057621998915174,0.5
56,C0,P10,0.006464599226206552,0.5
56,C0,P11,0.0077539469202468556,0.5
56,C0,P12,0.0069749850675752964,0.5
56,C0,P13,0.006605867485386516,0.5
56,C0,P14,0.007489154220003476,0.5
56,C1,P0,0.0076351231142560315,0.5
56,C1,P1,0.00772516164941502,0.5
56,C1,P2,0.00772749160934466,0.5
56,C1,P3,0.00537109020289462,0.5
56,C1,P4,0.007827816783714978,0.5
56,C1,P5,0.0066782704233776255,0.5
56,C1,P6,0.007663851915548423,0.5
56,C1,P7,0.0076867801256777545,0.5
56,C1,P8,0.0075642036684903735,0.5
56,C1,P9,0.007283881104199391,0.5
56,C1,P10,0.006671846715115333,0.5
56,C1,P11,0.008002529387948588,0.5
56,C1,P12,0.007198594929509379,0.5
56,C1,P13,0.006817643869429101,0.5
56,C1,P14,0.007729247743489711,0.5
56,C2,P0,0.009181247254092298,0.5
56,C2,P1,0.009289518730703779,0.5
56,C2,P2,0.009292320511092389,0.5
56,C2,P3,0.006458744206066855,0.5
56,C2,P4,0.009412961687131051,0.5
56,C2,P5,0.008030630425884908,0.5
56,C2,P6,0.009215793681704791,0.5
56,C2,P7,0.00924336488954794,0.5
56,C2,P8,0.009095966511797266,0.5
56,C2,P9,0.008758878198335608,0.5
56,C2,P10,0.008022905906848125,0.5
56,C2,P11,0.009623053861660635,0.5
56,C2,P12,0.008656321442476274,0.5
56,C2,P13,0.00819822720850446,0.5
56,C2,P14,0.009294432265095015,0.5
56,C3,P0,0.005782081925855757,0.5
56,C3,P1,0.005850268146167156,0.5
56,C3,P2,0.00585203262579578,0.5
56,C3,P3,0.0040675288557313624,0.5
56,C3,P4,0.0059280089222816645,0.5
56,C3,P5,0.005057456983095607,0.5
56,C3,P6,0.005803838259082929,0.5
56,C3,P7,0.005821201802197708,0.5
56,C3,P8,0.005728374599933577,0.5
56,C3,P9,0.005516086204823086,0.5
56,C3,P10,0.005052592306143506,0.5
56,C3,P11,0.00606031885049646,0.5
56,C3,P12,0.005451498949081297,0.5
56,C3,P13,0.0051630045520475445,0.5
56,C3,P14,0.005853362546917879,0.5
56,C4,P0,0.0047982018407285556,0.5
56,C4,P1,0.004854785481708712,0.5
56,C4,P2,0.004856249717171052,0.5
56,C4,P3,0.0033753974248467984,0.5
56,C4,P4,0.00491929787358339,0.5
56,C4,P5,0.004196879206636858,0.5
56,C4,P6,0.004816256112438424,0.5
56,C4,P7,0.004830665071979857,0.5
56,C4,P8,0.004753633362902591,0.5
56,C4,P9,0.004577467998723024,0.5
56,C4,P10,0.00419284230397698,0.5
56,C4,P11,0.005029093920966952,0.5
56,C4,P12,0.004523870921863552,0.5
56,C4,P13,0.004284466782552199,0.5
56,C4,P14,0.004857353338679344,0.5
56,C5,P0,0.004462870908563773,0.5
56,C5,P1,0.00451550010041799,0.5
56,C5,P2,0.004516862005161699,0.5
56,C5,P3,0.003139501728402186,0.5
56,C5,P4,0.0045755039282052035,0.5
56,C5,P5,0.003903572784093608,0.5
56,C5,P6,0.004479663425148912,0.5
56,C5,P7,0.004493065388737498,0.5
56,C5,P8,0.004421417178660183,0.5
56,C5,P9,0.004257563446576635,0.5
56,C5,P10,0.003899818007608687,0.5
56,C5,P11,0.004677626682105232,0.5
56,C5,P12,0.004207712097458758,0.5
56,C5,P13,0.00398503914534298,0.5
56,C5,P14,0.00451788849810362,0.5
56,C6,P0,0.010713279430456076,0.5
56,C6,P1,0.010839617666556828,0.5
56,C6,P2,0.010842886967053291,0.5
56,C6,P3,0.007536484916969409,0.5
56,C6,P4,0.010983658976993983,0.5
56,C6,P5,0.009370664504964722,0.5
56,C6,P6,0.010753590460329683,0.5
56,C6,P7,0.010785762347839538,0.5
56,C6,P8,0.010613768285950504,0.5
56,C6,P9,0.010220431607946731,0.5
56,C6,P10,0.009361651031237603,0.5
56,C6,P11,0.011228808258959388,0.5
56,C6,P12,0.010100761681563649,0.5
56,C6,P13,0.009566227385928239,0.5
56,C6,P14,0.01084535109965885,0.5
56,C7,P0,0.00964976470451084,0.5
56,C7,P1,0.009763561255741399,0.5
56,C7,P2,0.009766506010495907,0.5
56,C7,P3,0.0067883327994884305,0.5
56,C7,P4,0.00989330348476387,0.5
56,C7,P5,0.008440432099694766,0.5
56,C7,P6,0.009686074030315501,0.5
56,C7,P7,0.009715052192099234,0.5
56,C7,P8,0.009560132100769964,0.5
56,C7,P9,0.009205842229304456,0.5
56,C7,P10,0.008432313399795112,0.5
56,C7,P11,0.010114116626416914,0.5
56,C7,P12,0.009098052020032027,0.5
56,C7,P13,0.008616581316980128,0.5
56,C7,P14,0.009768725526937977,0.5
56,C8,P0,0.007146533166149768,0.5
56,C8,P1,0.00723080991822254,0.5
56,C8,P2,0.007232990778395166,0.5
56,C8,P3,0.005027381182851915,0.5
56,C8,P4,0.007326895902819227,0.5
56,C8,P5,0.006250911787404194,0.5
56,C8,P6,0.007173423542138132,0.5
56,C8,P7,0.007194884520786109,0.5
56,C8,P8,0.007080152026814515,0.5
56,C8,P9,0.006817767979701365,0.5
56,C8,P10,0.006244899147731046,0.5
56,C8,P11,0.007490428226007122,0.5
56,C8,P12,0.006737939473085908,0.5
56,C8,P13,0.006381366390399094,0.5
56,C8,P14,0.0072346345332795345,0.5
56,C9,P0,0.004756505844233718,0.5
56,C9,P1,0.0048125977778255054,0.5
56,C9,P2,0.0048140492891968764,0.5
56,C9,P3,0.0033460654867860755,0.5
56,C9,P4,0.0048765495620903395,0.5
56,C9,P5,0.004160408656522898,0.5
56,C9,P6,0.004774403225742857,0.5
56,C9,P7,0.004788686972559507,0.5
56,C9,P8,0.004712324662973612,0.5
56,C9,P9,0.004537690161948862,0.5
56,C9,P10,0.004156406834229529,0.5
56,C9,P11,0.004985391490460401,0.5
56,C9,P12,0.00448455883947052,0.5
56,C9,P13,0.004247235103294534,0.5
56,C9,P14,0.00481514332032109,0.5
56,C10,P0,0.0031957258710189297,0.5
56,C10,P1,0.0032334120316597414,0.5
56,C10,P2,0.0032343872501485807,0.5
56,C10,P3,0.0022481015250320775,0.5
56,C10,P4,0.0032763789443821783,0.5
56,C10,P5,0.0027952295262665167,0.5
56,C10,P6,0.003207750480466554,0.5
56,C10,P7,0.00321734721822572,0.5
56,C10,P8,0.0031660421181573073,0.5
56,C10,P9,0.0030487114533429586,0.5
56,C10,P10,0.0027925408452361667,0.5
56,C10,P11,0.0033495059367027,0.5
56,C10,P12,0.0030130144212429503,0.5
56,C10,P13,0.0028535651052237344,0.5
56,C10,P14,0.0032351222904663775,0.5
56,C11,P0,0.00327087881269641,0.5
56,C11,P1,0.0033094512276490733,0.5
56,C11,P2,0.003310449380063153,0.5
56,C11,P3,0.002300969464778712,0.5
56,C11,P4,0.0033534285805707697,0.5
56,C11,P5,0.002860964113662681,0.5
56,C11,P6,0.003283186201333797,0.5
56,C11,P7,0.0032930086227411287,0.5
56,C11,P8,0.0032404969957837344,0.5
56,C11,P9,0.0031204071003702477,0.5
56,C11,P10,0.002858212203714452,0.5
56,C11,P11,0.0034282752787768156,0.5
56,C11,P12,0.0030838705917069337,0.5
56,C11,P13,0.0029206715532049546,0.5
56,C11,P14,0.0033112017061070614,0.5
56,C12,P0,0.006944540115997884,0.5
56,C12,P1,0.007026434829421665,0.5
56,C12,P2,0.007028554048713602,0.5
56,C12,P3,0.0048852848634490425,0.5
56,C12,P4,0.007119804993542283,0.5
56,C12,P5,0.006074233010602492,0.5
56,C12,P6,0.0069706704494678215,0.5
56,C12,P7,0.006991524844694779,0.5
56,C12,P8,0.00688003520510727,0.5
56,C12,P9,0.006625067306881335,0.5
56,C12,P10,0.006068390315068524,0.5
56,C12,P11,0.00727871516050545,0.5
56,C12,P12,0.006547495111566118,0.5
56,C12,P13,0.006201000381963163,0.5
56,C12,P14,0.007030151343719443,0.5
56,C13,P0,0.004728740668380044,0.5
56,C13,P1,0.004784505176241443,0.5
56,C13,P2,0.0047859482146980735,0.5
56,C13,P3,0.0033265334816333543,0.5
56,C13,P4,0.004848083654429417,0.5
56,C13,P5,0.004136123081827023,0.5
56,C13,P6,0.004746533577412707,0.5
56,C13,P7,0.004760733945641124,0.5
56,C13,P8,0.00468481738615492,0.5
56,C13,P9,0.004511202279994774,0.5
56,C13,P10,0.004132144619391362,0.5
56,C13,P11,0.004956290239255203,0.5
56,C13,P12,0.004458381101256449,0.5
56,C13,P13,0.004222442696137539,0.5
56,C13,P14,0.004787035859628819,0.5
56,C14,P0,0.0073250996576673085,0.5
56,C14,P1,0.007411482186567006,0.5
56,C14,P2,0.007413717538692647,0.5
56,C14,P3,0.005152997589922593,0.5
56,C14,P4,0.007509969018785125,0.5
56,C14,P5,0.006407099880387434,0.5
56,C14,P6,0.0073526619286828415,0.5
56,C14,P7,0.0073746591409944145,0.5
56,C14,P8,0.007257059889332729,0.5
56,C14,P9,0.006988119796423123,0.5
56,C14,P10,0.006400937006195501,0.5
56,C14,P11,0.007677587434141415,0.5
56,C14,P12,0.006906296658842133,0.5
56,C14,P13,0.006540814080758787,0.5
56,C14,P14,0.007415402365175761,0.5
57,C0,P0,0.006925311411661755,0.5
57,C0,P1,0.007405051921977825,0.5
57,C0,P2,0.007127149703539213,0.5
57,C0,P3,0.005136723136161505,0.5
57,C0,P4,0.006870876837866635,0.5
57,C0,P5,0.006770885185030571,0.5
57,C0,P6,0.007178947381667394,0.5
57,C0,P7,0.007405448743904347,0.5
57,C0,P8,0.007272823906341531,0.5
57,C0,P9,0.0072851664745042085,0.5
57,C0,P10,0.006442252979869044,0.5
57,C0,P11,0.007151309657558833,0.5
57,C0,P12,0.006895138398642511,0.5
57,C0,P13,0.006532334266368367,0.5
57,C0,P14,0.007736148623319134,0.5
57,C1,P0,0.006765325930630151,0.5
57,C1,P1,0.007233983687875504,0.5
57,C1,P2,0.0069625014435656775,0.5
57,C1,P3,0.005018056830342952,0.5
57,C1,P4,0.00671214888028137,0.5
57,C1,P5,0.006614467190380862,0.5
57,C1,P6,0.007013102514644867,0.5
57,C1,P7,0.007234371342597402,0.5
57,C1,P8,0.007104810345369404,0.5
57,C1,P9,0.007116867780981746,0.5
57,C1,P10,0.006293426901062529,0.5
57,C1,P11,0.0069861032650139565,0.5
57,C1,P12,0.006735849961211565,0.5
57,C1,P13,0.006381427169525858,0.5
57,C1,P14,0.007557431539672969,0.5
57,C2,P0,0.009334923061495208,0.5
57,C2,P1,0.009981585787122499,0.5
57,C2,P2,0.009606989516494894,0.5
57,C2,P3,0.006924008526681405,0.5
57,C2,P4,0.009261548374342938,0.5
57,C2,P5,0.00912676535441338,0.5
57,C2,P6,0.009676809819344588,0.5
57,C2,P7,0.009982120680347222,0.5
57,C2,P8,0.009803349996821364,0.5
57,C2,P9,0.009819987071651796,0.5
57,C2,P10,0.008683787967786917,0.5
57,C2,P11,0.00963955575049307,0.5
57,C2,P12,0.009294251568427931,0.5
57,C2,P13,0.00880521238161698,0.5
57,C2,P14,0.010427885173418881,0.5
57,C3,P0,0.005801494581936242,0.5
57,C3,P1,0.006203384375173159,0.5
57,C3,P2,0.005970579217579126,0.5
57,C3,P3,0.0043031525475035245,0.5
57,C3,P4,0.005755893472300853,0.5
57,C3,P5,0.0056721281370423655,0.5
57,C3,P6,0.0060139713383307635,0.5
57,C3,P7,0.006203716802138513,0.5
57,C3,P8,0.006092613888375647,0.5
57,C3,P9,0.006102953545044714,0.5
57,C3,P10,0.0053968252886413765,0.5
57,C3,P11,0.005990818573474174,0.5
57,C3,P12,0.005776217946540891,0.5
57,C3,P13,0.00547228847931893,0.5
57,C3,P14,0.0064807517893942694,0.5
57,C4,P0,0.004714307110051691,0.5
57,C4,P1,0.005040883629766663,0.5
57,C4,P2,0.004851705652574454,0.5
57,C4,P3,0.0034967511153931575,0.5
57,C4,P4,0.004677251549222637,0.5
57,C4,P5,0.0046091836556811155,0.5
57,C4,P6,0.004886966184234107,0.5
57,C4,P7,0.005041153760641424,0.5
57,C4,P8,0.004950871291373836,0.5
57,C4,P9,0.004959273318862104,0.5
57,C4,P10,0.004385471962546844,0.5
57,C4,P11,0.00486815219717625,0.5
57,C4,P12,0.004693767261176624,0.5
57,C4,P13,0.004446793515352576,0.5
57,C4,P14,0.0052662729935748455,0.5
