interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
70,0,580,3000000,0,125,0,0,0,1,1,76UYEHGPZ72NED5NFQ4ZYV6U657ANDV5SSZYUKQC5HNLVMHJRG4A,BWN2QKGJP7OQNXVNZQCKR2KWI2K74CSUMKA3QJ56J3RZREDWP5YA,
71,0,644,3000000,0,125,0,0,0,1,1,T3PJA7DBQPGWQDWVNOLGRK45QAGAQ4D7IT6KMB3BXLQJ7Q4ZUMUQ,JGDOT3J5J4ZJXDOO76UHJ6XISAGFY5H367TC62GSKVTJDX4TU4LQ,
72,0,714,3000000,0,125,0,0,0,1,1,TKK6RQ46J7VIHQDAFOPSQCRMPJBCHMKE4DRLE5ECTKFGGEBPF62Q,5XRKWPINHVWLHKHXD3GKHIYHOF5LGIKR4EH5JLKQG7R5PDMAHRWA,
73,0,762,3000000,0,125,0,0,0,1,1,AWNPUD7VKJJX6TONHWVZOPKS27GHLKBNBYXAFJN44F4WJOLUDXIA,VHT2ONVX6UWYYHXWAXA4BJ56FNBOZBM64TRCEZ2JRAGCWNBXTOTA,
74,0,804,3000000,0,125,0,0,0,1,1,N6YM7SHN32DLMAYP55DST7COUTZYPPJ65LIEQ4OLM3IMKTIQKTWQ,FQHJEGOUXTTOEWHEMMMB3ESBUUCFWPHU3PHZJLMY5F2BZWFQCJYQ,
75,0,845,3000000,0,125,0,0,0,1,1,HBTWIEVRYUQVLBMOI2K64S5FOGOL7U3JFN3XJNUDYVDR6YMLYD3Q,O4FCADKMYTGHVEKNC43CL5XVJ2PNQ2M44NJC2Q6FSVRSVF3Y6SYQ,
76,0,866,3000000,0,125,0,0,0,1,1,NRETZ3L4C6LXHXGJZF3GPGU76Y55BLIAAQDZ7BNKQ4BR6LFHRL5Q,RVAHVQF7K2PIKU5DKD5N3E6FVL7Y3QW3HCPOII2VZK2DKDQ7BEVQ,
77,0,852,3000000,0,125,0,0,0,1,1,BBACAKAMDFZXQJAKQZRC7SVCHWZWGID6WJQXYIVBZQ3Y5GEXWP6A,EKVQFOKBR4BXVTKE4AXZE5S3FI5BPBAAAJQZ3ZSCQYWTFVKYKQ5A,
78,0,809,3000000,0,125,0,0,0,1,1,DWMJCM37MAPY4GOOQQKW7RAOJGPSBK4ACVOYCS4DLG4LM42DUWPA,ELI5CH6WATN473IOF2X3AMRPDQK2K3TEEKJ2V3ITCOEJAQKTKB2Q,
79,0,763,3000000,0,125,0,0,0,1,1,OEVKHFRVL523DXWSA4KHBQGAHQAHIWJDEWWN5QBACNE3EUNNB5WQ,IR4OTKWK3R4VXJUZLMCAZSJNRBCMBXJNAFUXA3MORMZOUNFXPCNA,
80,0,686,3000000,0,125,0,0,0,1,1,2HS3FBRF734AUT6POCHL3TOFDNXMSFMBGNV5EQB7P3F5ZYGJM5LA,73WMM5QPTWE2GODTGC7NABJAG4ZAVGCMC7GXKPJNCBSSC55RMRDQ,
81,0,614,3000000,0,125,0,0,0,1,1,DCX7QQUSSACFAUEEYQPNIFI2T4BEOPLQNBKEAAAVS3MDXRIN2PGQ,44XXEUW7VD3HOZC2SQVHJAXIBJCZ6YV5HMNGNKEC6V6WN6CPN4ZA,
82,0,530,3000000,0,125,0,0,0,1,1,OKOBYLVDB4J4UKEMAPULPDZZZPEQWGG4BMK73ZVXOY2BSFMTIWBQ,EM36I5EOJAEQ4SIT3BZNZY3FKFFF2BXH2P7LR2NQM5ZZ7IVFBOZQ,
83,0,457,3000000,0,125,0,0,0,1,1,BAXAJCF3CT3TVLNESYA3PQS4KBQW5BMSMXE3ELPL4WNLRCK3FYIA,GXE3ZLEUO3EMY4DTCOPXQNJ46TIM567NS7FEMPTYKUDX4J7OEB3A,
84,0,385,3000000,0,125,0,0,0,1,1,APOBXMWFEZCTSKDR42FFAE3TORP3WRC44Q3IHXRORQ4SEIROW7PQ,CZLXAWTXXO3QML4IH5ZCEEVTEHPAPVIBTSOZLNVNP5J3TEMBEHIA,
