interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
37,0,166,3000000,0,1250,0,0,0,1,1,7VUHGDDSPTVD5QEDIS7U267IFV2GBAXE2EZ56GKWP26VAB2JGZFQ,QVHUG5VWHH6C2VGPYFVTKBHBJYF3X3LGCJSNPR545B66N7RJO5TA,
38,172,165,2912499,165,1250,165,165,165,1,0,KC3WFL73DOAPHNAJ3ATCWCUD5HEPX2KZ4LFL5TMF2PY37MB7X37Q,,"TransactionPool.Remember: transaction BSZHPFKCXV4UFJ4K7BQIUJ4ROA42UUXYBZLC2UREWSFVYWKMXLPQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
39,353,145,1733142,145,1250,145,145,145,1,0,SJIB6F3XNECBRGOK25NODSCD3CNHBCPQEA75HHU6XB3QMM64UAGA,,"TransactionPool.Remember: transaction JHONN63SHYUCMF3PS3GMWZQWFJCVI5KXT6GKCF4PMIVBY7SEHG6Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
40,653,142,1317532,142,1250,142,142,142,1,0,GJJ4HX6V34UUQ57YJEH3WKXFNPY2X5HMSQ6Q7JEV3TROKIAWWVHA,,"TransactionPool.Remember: transaction 43QTN6ZU3KMUWETCXV2MRLAUF6VSSDKEXG6E5GGRL2XQ3YYUO7MQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
41,890,127,1156796,127,1250,127,127,127,1,0,H5OXZLZ7XJBBZUZ5ITEUDVD6D5435UXMJSDWVG2NGDA7UEQMPS2A,,"TransactionPool.Remember: transaction 32GEBXX2MJF6QERNOUXQM4MHJ44WV4QWOWEDZHYWZ6NDKPHY3GUA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
42,1240,144,1099677,144,1250,144,144,144,1,0,RARMLOYTHTPCB2AY73XHOAO4LW43GW44SOSJDG6ECYVBLMWITLNQ,,"TransactionPool.Remember: transaction 2JI2JPALP53JFASYGS2XTBHGRSAWZJGSXC7OB46WSPOZOMEWRHBA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
43,1414,140,1062869,140,1250,140,140,140,1,0,VU42WFFDO23JTYBRF2WCZTNZDEHVWQWJREYGC25U7CEKFVC3KPJA,,"TransactionPool.Remember: transaction T6343PWUJLOP5UHV3LUKZIRSIL3EPA5F6DHYR6BJ2PCOWAEYMVDQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
44,1565,162,1072555,162,1250,162,162,162,1,0,7CMUWBO7ZVMW2Q5FFCW4LMKUJ3D7PPS3OZDO2DSIXMCAGMUPC6OQ,,"TransactionPool.Remember: transaction TT5IP5RRACR4XEVSSFFMAWIV6VS3WCNZVUYRQUKH5PVZH7YAYYPQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
45,1573,152,1057754,152,1250,152,152,152,1,0,QYL4TAOFP52ONX42O7F6AQSOAD7V5ME6ICTGNORC653ZYX376Q2Q,,"TransactionPool.Remember: transaction 7PRYW4QQGML5BVWXY2V26NXCGQBMTRSH7BLNDOB3P6VM4VCZ6GFQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
46,1611,126,1018155,126,1250,126,126,126,1,0,GOIE2YMEHTJ7OR2ZT2QJJZX2ZEENYDGQ7I6BRYFG4ZB37KCUPX3A,,"TransactionPool.Remember: transaction 5ASPAQX2XPENFIUI236736A5WOOB4RWFGPBJK2OJILPK7CWHYUZQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
47,1620,132,1025184,132,1250,132,132,132,1,0,2HCA3EE5O5IITRWHN57G36VSVEGDLAUB6KSFR7I6GX2ASB3SVEVA,,"TransactionPool.Remember: transaction XUNKDE2QNYVDQLUVBQSUTPKR42OYOCZKTF3ZYVBDIQYDLBWGXZEA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
48,1622,145,1042199,145,1250,145,145,145,1,0,KCDOO2RFP3OW27X5UWF62P322MUHSG244GSXIAGWATFT5632RQUQ,,"TransactionPool.Remember: transaction LHZLDNSAZX6Z3PAIIYIDRCLW2DKRAZWYCCGL5FE5SV4J7635F6AQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
49,1630,149,1046533,149,1250,149,149,149,1,0,VLF6VUMUMTQB3VDWN3NQEIIA2LFJPFT5VDL3227BLKCCFEIXSKLA,,"TransactionPool.Remember: transaction MZ7OL7LF5X5R2A7L62FDDZFNJEMV52NAVVJY7TOQ75IOEURQJDMA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
50,1621,153,1052929,153,1250,153,153,153,1,0,3PMYFRHZ27R3ZQGQYHNHCXMQCBNJCUMDOJJBHGQN5VUUZ7V3A3EQ,,"TransactionPool.Remember: transaction P2SP6T3LPDUONQFTX7YXPBWGRKCMSW554NTYP4CREQWZ5YVJAYAQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
51,1591,138,1036484,138,1250,138,138,138,1,0,PGVFH7MOKPS6SAQAQMOWQADAWNW6GPQJPRPRWEJP65UVOKKHE2SQ,,"TransactionPool.Remember: transaction YP7N56ZOHGQQUDCIRMODDNZ5X3COALTDK2BMYBGXGY7DFZ3HMIBA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
52,1576,130,1027347,130,1250,130,130,130,1,0,WO72J7VUEWPZR7KQQQU2RLW4SRPNHRGWU7NNCU2FKGJFHAZJ4UCA,,"TransactionPool.Remember: transaction 4HPK5TECW7EKJY52JIBNSZTH3LWY6LTM2M4CN56G56AWVKITQNTQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
53,1536,146,1054361,146,1250,146,146,146,1,0,O56XGTT5QWF25RO5UKGBU75X5XM5A7EDOMAL2OLYDB4D2XBCDXXA,,"TransactionPool.Remember: transaction U2WKNXOOAMKSFE4JI3IINRTZKVUZ2SNTG2REWHPZJUAJVXEXCYTA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
54,1470,143,1059147,143,1250,143,143,143,1,0,STDXQGCGAYD4EJWVX6CFBLRBCHEGJY363B7ZLTRPGGXEYNMPINRA,,"TransactionPool.Remember: transaction DCFB6KOHVGIQEOUPAHRTT4UOA2A5ZOL7MWW2ZKIRLKBZEYXDIFCA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
