interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
55,1423,131,730147,125,125,131,131,125,1,0,AZKPVX7IMDJ63C2TINLTVCXMLBRYHL5H2GMMQUETQXGJFBZFIYBQ,,"TransactionPool.Remember: transaction SGPATN262Y5DMQT236WLNUMXP3GERVEAJZTYA2U2LW62MBT2JC3A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
56,1376,133,741640,125,125,133,133,125,1,0,RS3ZOD6V5WBGARYMRUPJ6G5OOURUMRNGS77WNLCQC5O3ZIKZ6F6A,,"TransactionPool.Remember: transaction XZLB5M56XMU3UAFLP25SRE2C7PZVVTWR377SKQUHQ7APYF7N2L3A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
57,1304,130,749232,125,125,130,130,125,1,0,D42EYFJ5J7Z7H7DL2RIWUJCDSRBAD6EJKRGB7QO42UIMMZQWXFAA,,"TransactionPool.Remember: transaction RUNR7OMSHI3OC6C546SOXTWGYZXXG7IVAA5NPBG2AXFMCGUC4WOQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
58,1260,140,777777,125,125,140,140,125,1,0,EVXKJFXMTP2ILZ6HGRXJATTNDDPZ7QKMMFC2EGJWUCAPOCWTQERQ,,"TransactionPool.Remember: transaction MFGBYB7XCYYFXDBE7E4K2ETUAWNUM3OBC5K4ASCWCBTTVGNO4Z5A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
59,1196,132,775917,125,125,132,132,125,1,0,IE2QOSFK6EHPZ6HE4WVSFH7EKEKFSPHR7QX7FV6IYIJMFDR3YPCA,,"TransactionPool.Remember: transaction SAOQE5N5SMRK6UCSW7IK644TETA5XY7KS3HX3KRY4WSJ6NAFII4A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
60,1116,164,867382,125,125,164,164,125,1,0,UTFM6IB2ABUV25TJUTULYDGNHXL3KL6JEJPBO6AP6CK35O5QLV7A,,"TransactionPool.Remember: transaction EFUMOGIEZEDVWWWKAT6FU53OMD3Z7NJQQGTTPGB5Z3ADFJXTGDNQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
61,987,160,905267,125,125,160,160,125,1,0,65LGGAFK2HIQLIEAYIJKN7FB2YGHKIMHGO7LW7NWWKOOGSJ6LK5A,,"TransactionPool.Remember: transaction Y2Q55GH5RXIGC4VNRVQICTDDLF4WXCZGYP2CHQXCN7XSJKMR3MRA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
62,896,174,985490,125,125,174,174,125,1,0,S35T6VV7VW3IMZV6QMDI4ITAPEAOYZO3CSKLFFVWJM66ASEKKVOQ,,"TransactionPool.Remember: transaction ZYFT53QJGMBAEOFFBJPAFYUVAV4X3B4TWMLF5C4EDVXMAFLJ3FFQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
63,759,193,1135702,125,125,193,193,125,1,0,EFYDWAQEWMZSVJHLK6LGSNU2ELADGXW2QBEQHLCSHNR6MCF5U6UA,,"TransactionPool.Remember: transaction 4A4HN7EWCXLBRAR7LAFPUW4RVDKBOA3FMKRBQDEAK5SYWVJVAWMQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
64,635,232,1413385,125,125,232,232,125,1,0,XJED575K4QGAK7ONMJLAKNBUQE3F3NXJHDGPN6QKHP7X4MISD4GA,,"TransactionPool.Remember: transaction XQD5QTCOLIRQBLDS4LKFUSQVFJ4JT74OMKTIMPEG7EANIOARRK4Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
65,506,257,1769762,125,125,257,257,125,1,0,KQJ2AVFTCZT263AL4KK7TU3TDOVIEF6XYIYRY63J77SX54OABCMA,,"TransactionPool.Remember: transaction MW6REVF477FJZ7ZIEA7NYFEESDW55DVAIEJ7H2B3WX6DJJGCGB5A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
66,356,309,2669942,125,125,309,309,125,1,0,6FZESVP5ICEFC4PT6K4SFHLOMGXZSSPAGG6BXFCZRSXSHKOPJ3XA,,"TransactionPool.Remember: transaction JSAQVHHCFSFP554FCMZ4OPXMGSIISRRADGOBBMMGJURVGYG3H5FQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
67,191,352,3000000,125,125,191,191,125,1,0,M7CF3TZEYFYYFZFQRWLMOOGMBNCPGNSVH2HETFV6MQ3ZHD47IX6Q,,"TransactionPool.Remember: transaction RGK57P2PR6TLXKZYQ3NJILLMOYB6KCMZ6HHZGNB74HDUY54YTKTQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
68,68,429,3000000,68,125,68,68,68,1,0,LR5PC323YOA4NI3LUYBOKGHDJKAJYBPX7FXQE72UDO7FNAFVBRHA,,"TransactionPool.Remember: transaction QAQJ3QAVDLCPU4ER2EEYI4NEDOVF254YL2PEQ3GYWOCLSRUTFKFA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
69,5,485,3000000,5,125,5,5,5,1,1,RZ3XHYPI55W64BQGO4OQ7XJUNZMK622P4T3Q66EA7XW6RPY24QCA,TR2ASTEBHRC2MFPYCOFLQ6LQW4R6UZ7QWTZCDBWJYEXT634YXWEA,
70,0,580,3000000,0,125,0,0,0,1,1,UBZ3EYTFGBDO3WWMOUGMBMB4ZUUTEEMTQUO2ABLZ4AJMPR344D6A,6IQZ5L2SFQOU4P632YVTIKOGEBOPXDXMASJWTB4Z4EERYH6UZSQQ,
71,0,644,3000000,0,125,0,0,0,1,1,3LX7LYC42LOFPRZB5TABRZZAC2PB65X6AXMR5QO3GZVRPCZUAKSA,E7QRUMEM25ZO2YMWMIBETMH3H76ETSYVFDHECBHDNBKZGT3FXK5A,
72,0,714,3000000,0,125,0,0,0,1,1,SE7L66MD66I5MMOD6AIK6ME352TJBTVWIODJW3QDUMUYE4PYLEQA,HIWXY44V3M7OIKQOSF2WDJGZIM74N4QWWF5TLC7ZXFZ3HGFKHWTQ,
73,0,762,3000000,0,125,0,0,0,1,1,LMGBBETAL2AXL7SVO6EJTZWHLVDGYM5MM76J4NABFWRCFZARYGMQ,ZDRCADWQSIIDAXNOTQEYQITPQDXB7JICBVPXH2CWLMOI2OOBD5ZQ,
74,0,804,3000000,0,125,0,0,0,1,1,Z33HU36BEUHHMVAUFLSGMWAJ62KXQSAV5OBR4IF4WP3FADVXXUCA,ULDW5SXRSQCHIHEBWRF5FKQIFHK77A44XVFQVRMXVQP3ZKXK67ZQ,
75,0,845,3000000,0,125,0,0,0,1,1,TU4IG357YVVU4C5IPYG3P6ASLCAD5ASWVA5JDBBXWC5LCSZUB6JA,FTRKDOOW2PI7ZS2QR5L5KNQUECZEN6HBC54B7N37JMF425INNGLQ,
76,0,866,3000000,0,125,0,0,0,1,1,QWULBFSLJGF3BQ2RMR3XVCHOUP6T72O7XG4BGN3TBNLQ56B6OU2A,QBY32VQBNU7P2V6Q266FHWFOVMLMC2EHVCFOSH7PWLY6OZRPDHBA,
77,0,852,3000000,0,125,0,0,0,1,1,K63HCXI53G5IPE2LIVTMJQ3YTN56XCNOUAOCBF3DEJUSB556PTIQ,XN2UZDSVNZU5G2CDOMRCDGBYHSBFDDJTLWEQZID5TDSTSKC3FTKA,
