interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
85,0,325,3000000,0,1250,0,0,0,1,1,S3XLYXQ7VKTGQHJTMAMFZ4FOXT6KBVG2UEKCZRQAKV7X65IBIF7A,L2ZX4I3OI6ILNUS5J7KR2O7VYBGN4MN6VHHFS4O6E7SNXCEQF67A,
86,0,265,3000000,0,1250,0,0,0,1,1,7AXNDZPJGYVCHCFYITTJBTZRJXY22QGD74CP2VZWBPQKIR7VCQWQ,UESOVHK5TMF5SXKE353EJEQME2BY57B3CX2B2Y4FCKTDZ77SW2GA,
87,0,218,3000000,0,1250,0,0,0,1,1,7ECUAWIQOLZEJ2WPJO2N3OSKW2YB4PJPU4SRNONEEHCNC6EOBSZQ,CRIKBFSSKVF6RATL4XO7O6ZDMTYESFX5ZZUL3ICROFOXMOGIUC6Q,
88,0,162,3000000,0,1250,0,0,0,1,1,YYSG6ZH3PTOT6277QRZAYI7ML2TPRXBQZCKVDHKSLFJU5LBP2A7A,OOGAYO4HOG3IVCJUS6SKSBY7S6Q2AV25PBQA4WDXBQQUYLHIDTSA,
89,0,136,3000000,0,1250,0,0,0,1,1,A4VPGMLT6VTRB7PTMXN6IJLZUB7ZG2A66WSLL6R6ABLCFBNCLUGQ,HP4BI2NRX2GPUI7TGSGW37E54CNZBD4PNSWKEJGHFNUECMB2VASQ,
90,0,114,3000000,0,1250,0,0,0,1,1,IJLUBHH4JL4VKBZMKIJOLJAXA4VJVZVU5BKZROLO6YE4YRZMBIYQ,ONQVDQMUWZLX4DXVYZEO7F2G23YH3R72UMAHOCB3DSNYWQDSWVMQ,
91,0,92,3000000,0,1250,0,0,0,1,1,TNXFBOIYZAE4N6ODZOCIRUTNBVW4NZPIPO2STOIHA2ZUC4U7ITVQ,UMMX6ZUHNXXCBEH3VHRFUAUXRUN6ZEDL7DPPE5AG7N7LSZ752ELA,
92,0,81,3000000,0,1250,0,0,0,1,1,ZRAN3QZHVYIGJKFKLD7SPHRY6OIQ7T5RKNFNKJJIZRGWEW3TK2AQ,7NNDBEWSUGHPL3SNGFFGWIK55O6BQUQCOYMAEHC5HV4NK6JFOEHA,
93,0,71,3000000,0,1250,0,0,0,1,1,7ABNKZG3Z5WWGJGCMMQXOPS6XYMYT7Y5AKD4BWAY3V5YU4ACMIAQ,PYM574KT73MFKB6SMZVUYEYWYIJCY4KI5PUVBWLYZV44PITKWC4A,
94,0,53,3000000,0,1250,0,0,0,1,1,2RFBZDPSQZXJYWQJN7BN2QIGWC2C6A42DDCTSRHAGEHUVYX3G4MA,WHXKSFNV7GY7THE3BAEAHLEDOPRLK6AHQRO3W27AEVCTHE7FPLZA,
95,0,56,3000000,0,1250,0,0,0,1,1,UVX2JQYEBLHKBF2UG7XLBDVNHUVG4JD63OP7N7SGFVFSHTLQPLYA,IJ646LUAZBHKDXEU3CN3UTGYEBZARSX3QPFZ64JQRM6IBXEHCEOA,
