interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
44,1565,162,1072555,162,1250,162,162,162,1,0,JYDLKQLNUXPXRRYDTNVB44L422GMAX5UW26M3AXFFMLKY4XLSVTQ,,"TransactionPool.Remember: transaction UHZ6KJGKXCJ7JC33HQAEYFVJ5GV5TM5FCC7ZLNQWH2I2I4PUJURA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
45,1573,152,1057754,152,1250,152,152,152,1,0,Q2U5ZES5NPXSIUFMXYSB7EEFHJFLRHYD7HKQEWC5MLLLAJUD3USQ,,"TransactionPool.Remember: transaction DEQQUYBGN5EJGTFKCJB2EOSNUTVKA7BFMGTSQVBIXVTQHFSAMSOQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
46,1611,126,1018155,126,1250,126,126,126,1,0,CRZWUJY3XRUK6RCRPNL5JFBXFNR72DIHCGXHVLIT2MRIQBQBQBHA,,"TransactionPool.Remember: transaction RYFAIXYMKG2QUNWB6AJMBGVTBTLOHONRKNNTJP6DBZPN4WJE6UGA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
47,1620,132,1025184,132,1250,132,132,132,1,0,ARDIKKY24ECFQO6SQJMQGP32NUMQ7FBM7HV2DOX7BVL5HMLAXAXA,,"TransactionPool.Remember: transaction AKSXKKPO2TXH4J2J25G2UB24RPMKXKI7X2APHJZEDS3AXUR4XRDA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
48,1622,145,1042199,145,1250,145,145,145,1,0,YPBCOD764MT56FJZVQNM7ZZWUDUQ65MR2TKKRGRQPTX4ELIMYVUQ,,"TransactionPool.Remember: transaction D7XIZSUBRCXE4C4VU2EK6M7MUJXWLRSUNDS76HCJGZUC6YXV2DJQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
49,1630,149,1046533,149,1250,149,149,149,1,0,XTM4FNMMDP6VLZAHRKI3T3PQTRPBUYOVQB7VYGQQFT77ZXTSIHMA,,"TransactionPool.Remember: transaction UJNCS42GNRC664PYFOI3IUPYORQXEQ2ZAMGRZ3DNNPDNCB7FPNHQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
50,1621,153,1052929,153,1250,153,153,153,1,0,AX26N5MTPHZIRIKJ5B2AZF7DZ25I42C4OEFH7HRRMSLFFGJAO3PA,,"TransactionPool.Remember: transaction WGMMDUPML3SNMJRGEWA7WTSTQTDQCLYDVC6XSUWFWDWX4SADMXHA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
51,1591,138,1036484,138,1250,138,138,138,1,0,IYJ5CQL5JU4XBOAGLD233TUIE5XIWBF4CTVGNPFMFP5PUKS27NSQ,,"TransactionPool.Remember: transaction 7GJ7IC5JPQ2INNVGAQBPLGPOZBHBMTNUNRQETICROZMWISVHL6AA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
52,1576,130,1027347,130,1250,130,130,130,1,0,EIRHJQEAHYD5HR2WWYNK44J7TUDSZ6XVE25MQGZDWCOZSNQYPY2Q,,"TransactionPool.Remember: transaction 7D2SFPXK3NHR4BOYI4NAQMDLV7DPXL6ASFR5KQB7EAA6DAAQ3OUA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
53,1536,146,1054361,146,1250,146,146,146,1,0,AFXW6TXGL5YI2NHD7LJM6X7ZWHG2LXMCRW3UWGJKUQICVNQOUQ4A,,"TransactionPool.Remember: transaction CXENCZOCKQAGEZ4SKL5F4JTC3BQOE2AP25RCNB2GXNIFOLS5535Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
54,1470,143,1059147,143,1250,143,143,143,1,0,DS4UBRDA4F7TBNXFU4AWIJI4YFCZXYUCQWTIBPZ4GOCCKAU2JZ4Q,,"TransactionPool.Remember: transaction 6YLEK2I2QX5JIX52ZPFG7R35JUOT6HO7KSS4X7IVRTZ36HMTX3OA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
55,1423,131,1047926,131,1250,131,131,131,1,0,A2UYXOABVNFV75M7DN6YMFRQKUDNCXPGXYMUGKWCJPKENYEJ4GDA,,"TransactionPool.Remember: transaction KIJOOLMU7YZX4ZR2G5LNDTOO3LFNPP3D4BRFH5R5SYX76FAFM77Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
56,1376,133,1057810,133,1250,133,133,133,1,0,G2IJ2PO6OAHPO6OH6VVKQDHFYH577BSQPRQFOX6L3ZA6KCREHKWQ,,"TransactionPool.Remember: transaction USZW77CPNWSIF2NKVLXCM3W2VXUJLEG3QJ7GQYTW3I3XXJH4SLRQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
57,1304,130,1064339,130,1250,130,130,130,1,0,KWRI2UJGKUQTTLBHILENAOOFYXLAGH2VMUR6XQQHOIP4ZR44U7WA,,"TransactionPool.Remember: transaction LW35RZAYEH75IMQEYW746XLBOO6DHRNQT554IJL235Y6IFTBWY6Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
58,1260,140,1088888,140,1250,140,140,140,1,0,I4HRNQ5HXH6ZTNE3OLOXQBMF6PQW5UHW7JWVVJX6SWHPV4SB6HNA,,"TransactionPool.Remember: transaction JNTAWGGWN7JFSA2LCFZ7N4M7R5KRVHR7NJD7CGFEV7MQKEVOC4MA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
59,1196,132,1087289,132,1250,132,132,132,1,0,EC4FJNKUSSZDY3PU7L5BNOXV3RKUMXISJGBMWP5OSDFEFQQP73PA,,"TransactionPool.Remember: transaction 2SAJR34V4AOLVWRJI3KR2HLVEMW45TY3D6RYRXV7NKJBFYHTGLDQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
60,1116,164,1165948,164,1250,164,164,164,1,0,Y2V7KWQIAK7ZZXFH3MDAK7FC6L6NCDK4USGTSNXF6EC3BTYK55ZQ,,"TransactionPool.Remember: transaction 4QSKVTROAMQMIYMVB5CUAV4ZRI3FQSERC53TQOCM5IYFNFTUYXXQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
61,987,160,1198530,160,1250,160,160,160,1,0,P3WNHQDZNOBFYFQHJOQ4PLD77UAFQ3ADXP5FVXMDLUSTBT4C3JLQ,,"TransactionPool.Remember: transaction MMXQZD35LJDPUM5KKIMQUJLX4T7OUQJJ2Q72NQ7WS3QZXPQRQB7Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
62,896,174,1267521,174,1250,174,174,174,1,0,MJSLNZ7KWFI6RYRIQH5I3IBQC7RSSCLBEHR64QCJK4KTYWKYVYGQ,,"TransactionPool.Remember: transaction PKIEHWTFVSAQBZ3D24RYDFOYP6DUU7KJCCIY7B2POGLFTRDIXEJQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
63,759,193,1396704,193,1250,193,193,193,1,0,AYXB5CX32YWAZJQCP3WLQHGYZILR6VSO2LY2G3RS5F7TGNCIVT4Q,,"TransactionPool.Remember: transaction 6XGZP5RB42AMSCXTJ4UDRPHNB7JFZJCBGYMORRG7GVVIQTECZYNQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
64,635,232,1635511,232,1250,232,232,232,1,0,5VUVUKZUCGAZLCROIC34DOPCMDCAQECMYJFUQJZVB37WJ46ITD2A,,"TransactionPool.Remember: transaction LNDRK4DD6K2LIBYZKBTIJ46GTV2G4YHOEVFMAA5KVJL4QIPVD3SQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
65,506,257,1941995,257,1250,257,257,257,1,0,TTEDT6QTHQ57ZVQVAYY5CO6UBCQ6WEGEKMS6X4HJGOWWWRZFLH5Q,,"TransactionPool.Remember: transaction JQB6UQGXABDKBEECGCG4CIZYVG5B227ILI2XIZB72O6BEJ2QT4KQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
66,356,309,2716150,309,1250,309,309,309,1,0,Z2PC5I5B5S7FF4KSBFAN37SZFKUWQ5F7FUN65CEVUBUZ3CHFFYXA,,"TransactionPool.Remember: transaction ZOOODTJD33Z42AWSSAGB6SCZ3SMMX2SL4LNHMO45XHKXFCQSZ22Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
67,191,352,3000000,191,1250,191,191,191,1,0,76KI2JDTHXFK2CF4WOA3LPX5M2RHYGQDNUSWRVWFN35ATOMMC2JQ,,"TransactionPool.Remember: transaction LBLOCKONG7IOIG2Y3UPGVL3YUTKA4CEP3RYX7ADHTHOVUPN74KRA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
68,68,429,3000000,68,1250,68,68,68,1,0,4EQ5JQHMZUI6RCU4IEUDVXELMIG6E5RMTPAGOZ6JBM2YQ563MURA,,"TransactionPool.Remember: transaction VKASADTJUV7MIRNFSG3XWEDEL6VX3SY532R4DNW5XWODAGBIK7AQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
69,5,485,3000000,5,1250,5,5,5,1,0,64YIJCCWSODP5AGHWSEFWPPHODWYCE73MDS66VF4FSZGYMTP4BEQ,,"TransactionPool.Remember: transaction CIEYFHVOOJUNRR6RZFKDMU2XCAID6NJA34SKPC33DDGFZZGFJ6XA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
70,0,580,3000000,0,1250,0,0,0,1,1,XMAMNWOOIQ4CSZZIS5NZ4HITKTBSGM77RW45C34HRKLCFG3FG2MQ,7RI7D56NN7SGA5347YNEZYPILB6K244RJSVNZ7QZBB5BOWUO25UA,
71,0,644,3000000,0,1250,0,0,0,1,1,HCKREP6LMSN7XRZ75YAIQG5UFBALBMADQPQYVGIFUR72JVIQ5KAQ,RLXY37QMGEJY42RBGJB2NQNCXHOA4W2VRVNMVEMEGC7QOWONIU7A,
72,0,714,3000000,0,1250,0,0,0,1,1,42Y2UGHNEJ2ZWL2OKQ3EL3Y3ICRYNFWMLOKSY37DPJ7DHJZE57IA,5XAUZRNHLI5DCQAXES5OMRQPP5KNUWU62YCFZVECCNEB2UNECG2Q,
73,0,762,3000000,0,1250,0,0,0,1,1,MBKTWEFFPZAWIVY6XPCPNSVDCS26KGIKJNFZZKEQ5EQVQLSSH6GQ,4WCYFT4KZ6AWJZZ5NVW53IWWP65KLCUPYWTZRZM4KJ62VAMCLZ3Q,
74,0,804,3000000,0,1250,0,0,0,1,1,JIW46D2724EI67KSNDPQMLIWVIRLWATKPREBB4RZCZLVAV7JN3LQ,I6OEHMWKKPPIWK4GVUDVYNY3LXD5PIULDR2PNL5AUTRRPGIAYURA,
75,0,845,3000000,0,1250,0,0,0,1,1,DPYNY5JLKZGYKBC6T7ITB333IPEQCLZ7KNXLNQWZCTJM22YE5KIA,B73SUQIJVSWYEERAKWGPVJ4IFLYLMSQZIWZAGCNQSRZJAAGYB67A,
76,0,866,3000000,0,1250,0,0,0,1,1,JWQOA3MOD4ANFNZPKEYO7I6GRKHCG44D7XTDJQQNNHIVYAPZUANQ,FUN5LEYUVSFKYQJ546SXFDCLO6BDOC5AU57ERMDY3S4PSSNFXYGQ,
77,0,852,3000000,0,1250,0,0,0,1,1,ZMCHHBRDVBD3M7NRBEEV5P4ZYSXFS2MWLCASCMMHHENF3ZDTQALA,4DSXOFDOAHBWZKCUS2Q2BK5PUSFDT47K2RXAUBBVA3AZE4HA4O3A,
78,0,809,3000000,0,1250,0,0,0,1,1,YHWPZ3FOKLAAQPTKUENCVQ6NEIMGHHFS5GLWQUP6M4I4SLCBWDTA,JTD237VXOZKEJPO7MEJTJ23BUWMFDY4CYVDSPWBKPYYOPYS5BEHQ,
79,0,763,3000000,0,1250,0,0,0,1,1,4B6FKHGP2ILUDH6CHYOL4EPXQTLMVLHDPHBHJKKRIG4EV4NB7GBQ,RQ52E7M6YLFEP3RGZURSXJ5AVYUJKBHMF3KRFFAJRQTCVEYA253A,
80,0,686,3000000,0,1250,0,0,0,1,1,O5KLBN2TQVRIHWOTDQ5TWXU4C4EIW3JDUDO7AMQF4YAXLUTLUNYA,QYSNCTPYYG55KEG5MJOPIJDTR3ZP7TX5IVJJCRPF66NZ4BZVFRJA,
81,0,614,3000000,0,1250,0,0,0,1,1,ASFWKOAOHLUER45IPFDIGFUYEG4BA2E5OOFP4NT34MZQEF5OTSKQ,NP5VPS7BGLN5NXS4UXW77KYNHRRYX6LGRMM26QTGHWSKURDGPT7Q,
82,0,530,3000000,0,1250,0,0,0,1,1,4OLRNXNUODKVCMTNKWGEX443JB656MCODQBJOYHCJ6V6JF2K2M7A,AGJENJ5WMZW7BJUMCMX36RR5F5ZVJSKUZLHJWDEG3NZN3B4IP7LQ,
83,0,457,3000000,0,1250,0,0,0,1,1,JHBRJL7S7LTRZDY5KEVQYSTI3XCZJC6UGEORMEJRIVXN2GCCNXKQ,EUYLSC4PWFFBJ7TNNZ4BB7CW6GMFICPUPRLGJ5BLEDPINEXQBQIA,
84,0,385,3000000,0,1250,0,0,0,1,1,CPUSJBNX4I5PVLNXGUXWTRN5VFERWPI7SF4UYL2S45MW7EYMGYGA,SBG5VZXCA6X2CWQ6KI7BGV5EJQVALMIPL4RXZMNHIM34JNKVUHNA,
85,0,325,3000000,0,1250,0,0,0,1,1,YOCRYKLN5U5INGZVSVKESABNFIEW456BRQ7QBQNCPLQY7QNPEM5Q,SK4X5EOFR3GDM3R4FC6BVSTXLIWXDKM22JB2RCCPJNVSVFBVBPYQ,
86,0,265,3000000,0,1250,0,0,0,1,1,JJV2UBJIVWVBUTWSBI5BPSJWO54RLHHHQMPS5DYVWAHTG3QPUVSQ,IV2QB5H3H52HWSY64TLAXGWYA7QOZXTFY6JTNN5EZVTYDW2VX5CA,
87,0,218,3000000,0,1250,0,0,0,1,1,7L7S3R2WHMIGIPIIYGJUJU73K6MTUFYFRQMPIVVDQO4ODRDSRMBQ,KLIMJRQU6T2G42FPGXDYMVKZR6ODR3USJUDY6SKIKBUU24UG45PQ,
88,0,162,3000000,0,1250,0,0,0,1,1,SASMTWC4FDRPC35VSVI5QW7VWGA2TJPREVK2SJKDFEEMFXP45Y5A,PGLYTJMQE55QLGSBYBZ3ZGMQIMY6MYKDFBM6M7WHZC5DOIOKLI7Q,
89,0,136,3000000,0,1250,0,0,0,1,1,S3XTYQSADP5YFB3GTMJ2YD2RKOYC2AIIDRGDLVAFAFYC5CDGIDJA,ACAF6Z7ELETWFEHUA7VQ6MPSU5ZQJ4RJWUGG7T6SZYYGAOQGSCMQ,
